year,quarter,market,internal_class,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2021,Q2,Suburban Maryland,O,21724704,3637238,0.167424053,27.58460692,29.66513609,3419829,0.0552,27.694567,30.020167,217409,0.0035,28.078708,25.724488,287831
2021,Q2,Tampa,A,23747338,5362775,0.225826364,32.42542067,27.44131085,3966728,0.0758,32.600781,27.642032,1396047,0.0267,26.738399,22.424711,376011
2021,Q2,Tampa,O,28562456,4821493,0.168805267,23.09628258,27.44131085,4183102,0.08,23.246534,27.642032,638391,0.0122,19.975634,22.424711,332975
2021,Q2,US National,A,2097173409,485590270,0.231545121,43.28092075,39.42335108,NA,NA,NA,NA,NA,NA,NA,NA,26734187
2021,Q2,US National,O,1545005722,324261441,0.209883414,33.46579084,39.42335108,NA,NA,NA,NA,NA,NA,NA,NA,17666724
2021,Q2,Washington DC,A,79998239,15733444,0.196672379,58.45109942,55.35548578,13644829,0.1096,60.522291,56.929952,2088615,0.0168,43.242042,42.068249,1561944
2021,Q2,Washington DC,O,44492377,9779973,0.219812329,50.48078972,55.35548578,8713522,0.07,51.475697,56.929952,1066451,0.0086,39.679963,42.068249,498216
2021,Q3,Atlanta,A,108333796,31773511,0.293292695,32.69379471,29.99289383,27713749,0.1594,33.652519,30.613298,4059762,0.0233,24.712969,23.754418,1486274
2021,Q3,Atlanta,O,65544105,14278276,0.217842261,23.38807034,29.99289383,12930774,0.0744,23.601055,30.613298,1347502,0.0077,20.959424,23.754418,636546
2021,Q3,Austin,A,41483544,9364615,0.225742887,51.37692669,45.23699652,7335224,0.1054,52.077455,45.449003,2029391,0.0291,48.446258,44.122542,1071181
2021,Q3,Austin,O,28140877,5019035,0.178353894,35.74743089,45.23699652,4455149,0.064,36.207937,45.449003,563886,0.0081,31.379139,44.122542,461385
2021,Q3,Baltimore,A,41915202,8474096,0.202172377,26.39320816,24.46321323,7382307,0.0899,26.715973,24.591744,1091789,0.0133,24.07848,23.207676,701467
2021,Q3,Baltimore,O,40161600,5837069,0.145339553,21.02561743,24.46321323,5440733,0.0663,21.131823,24.591744,396336,0.0048,18.495749,23.207676,281694
2021,Q3,Boston,A,142251546,25139380,0.176724828,48.57709421,38.49235145,19463292,0.0755,50.591468,38.524935,5676088,0.022,35.009434,34.238592,2084710
2021,Q3,Boston,O,115517911,17076353,0.147824288,22.69231842,38.49235145,14730831,0.0571,22.132316,38.524935,2345522,0.0091,31.619599,34.238592,1242104
2021,Q3,Charlotte,A,38643633,6928507,0.17929233,33.39616824,30.15562286,5637893,0.0851,34.262442,30.915575,1290614,0.0195,28.613182,26.436564,493109
2021,Q3,Charlotte,O,27631436,4372537,0.158245015,24.89344771,30.15562286,3348312,0.0505,25.191111,30.915575,1024225,0.0155,23.673852,26.436564,240965
2021,Q3,Chicago Suburbs,A,53252685,17127054,0.3216186,27.34107064,24.15894498,14132063,0.1418,27.997547,24.620673,2994991,0.03,20.149017,18.941449,946712
2021,Q3,Chicago Suburbs,O,46414363,13717966,0.295554331,20.32277111,24.15894498,12386629,0.1243,20.54129,24.620673,1331337,0.0134,16.765212,18.941449,505909
2021,Q3,Dallas-Ft. Worth,A,124947678,34965395,0.279840294,28.10569941,25.47984809,29535966,0.1413,28.765494,25.87346,5429429,0.026,23.822583,22.392792,2346878
2021,Q3,Dallas-Ft. Worth,O,84149212,24220579,0.287828946,21.45456358,25.47984809,20992486,0.1004,21.625634,25.87346,3228093,0.0154,19.782743,22.392792,1265218
2021,Q3,Denver-Boulder,A,56422802,14745085,0.261332023,35.03635643,31.42120944,11949354,0.1048,36.059202,31.924727,2795731,0.0245,29.097684,27.983412,926949
2021,Q3,Denver-Boulder,O,57590501,13398132,0.232644825,27.38154867,31.42120944,11629575,0.102,27.506572,31.924727,1768557,0.0155,26.345972,27.983412,975402
2021,Q3,Detroit,A,35607938,7984126,0.224223206,21.40166547,20.34195769,7112556,0.0847,21.655528,20.207983,871570,0.0104,18.641515,18.457819,419507
2021,Q3,Detroit,O,48407144,10966168,0.226540281,19.41963776,20.34195769,10039989,0.1195,19.052514,20.207983,926179,0.011,18.200155,18.457819,453460
2021,Q3,Downtown Chicago,A,74076458,13404466,0.180954467,46.27309715,40.72528773,11118223,0.0751,48.296701,41.543129,2286243,0.0154,33.47283,31.456212,1720588
2021,Q3,Downtown Chicago,O,74043358,19012735,0.2567784,36.95587622,40.72528773,15734987,0.1062,37.645793,41.543129,3277748,0.0221,28.739812,31.456212,749862
2021,Q3,Houston,A,115010792,38039732,0.33074924,33.69328475,28.98250554,32447065,0.1678,34.040022,29.429358,5592667,0.0289,27.19959,23.703125,1309521
2021,Q3,Houston,O,78343058,22019757,0.281068388,21.25591818,28.98250554,20426284,0.1056,21.695705,29.429358,1593473,0.0082,16.252475,23.703125,1068140
2021,Q3,Los Angeles,A,149070483,36912135,0.247615318,49.25023031,46.38920911,31259367,0.1421,50.756383,47.647756,5652768,0.0257,40.771215,39.384464,1951972
2021,Q3,Los Angeles,O,70919462,16255400,0.229209297,39.84651859,46.38920911,13674846,0.0622,40.463071,47.647756,2580554,0.0117,36.337181,39.384464,1236861
2021,Q3,Nashville,A,21790437,4434893,0.203524739,33.15426703,31.02999281,3285734,0.0747,34.165804,31.685574,1149159,0.0261,25.181054,25.489977,261704
2021,Q3,Nashville,O,22190356,3629788,0.163575023,28.61211842,31.02999281,3111529,0.0707,28.919638,31.685574,518259,0.0118,25.99556,25.489977,196911
2021,Q3,Manhattan,A,265812424,48869051,0.183847881,84.39445335,75.05038531,36754565,0.0787,91.107018,79.852772,12114486,0.0259,63.045576,58.936104,3784137
2021,Q3,Manhattan,O,201352950,37212369,0.18481164,60.44833998,75.05038531,28528274,0.0611,62.803423,79.852772,8684095,0.0186,51.72229,58.936104,3922797
2021,Q3,Northern New Jersey,A,115114093,33288807,0.289180987,30.78686691,29.70792054,25862675,0.173,30.992566,29.756208,7426132,0.0497,28.778601,29.06936,1172742
2021,Q3,Northern New Jersey,O,34372301,6325705,0.184034959,24.83528062,29.70792054,5608039,0.0375,24.49892,29.756208,717666,0.0048,32.145899,29.06936,270920
2021,Q3,Northern Virginia,A,101593509,26477846,0.260625371,36.47598649,34.83641596,23316005,0.1538,37.108017,35.353552,3161841,0.0209,30.169572,29.383875,1889833
2021,Q3,Northern Virginia,O,50027643,10446370,0.208811956,30.88124744,34.83641596,9447723,0.0623,31.285842,35.353552,998647,0.0066,26.974047,29.383875,264976
2021,Q3,Orange County (CA),A,44784996,10912232,0.243658211,37.70857381,35.0830792,8777178,0.1026,39.488397,36.173043,2135054,0.025,30.35585,29.989749,841246
2021,Q3,Orange County (CA),O,40720942,8113922,0.199256736,31.46710842,35.0830792,6936673,0.0811,31.927262,36.173043,1177249,0.0138,29.277812,29.989749,784738
2021,Q3,Philadelphia,A,86983586,18544635,0.213196947,31.32313671,29.69096422,14741030,0.1111,32.589398,30.349325,3803605,0.0287,25.251311,25.021357,760620
2021,Q3,Philadelphia,O,45754371,9114849,0.199212639,26.38141399,29.69096422,7945404,0.0599,26.518533,30.349325,1169445,0.0088,24.212601,25.021357,389190
2021,Q3,Phoenix,A,48605496,12173299,0.250451081,31.11715309,28.00194031,9712703,0.0931,32.183645,28.570747,2460596,0.0236,26.267853,24.467836,907275
2021,Q3,Phoenix,O,55689140,12101667,0.217486774,24.74226712,28.00194031,10420905,0.0999,25.13402,28.570747,1680762,0.0161,21.299622,24.467836,954887
2021,Q3,Raleigh-Durham,A,37694643,7064530,0.187414694,30.62135244,28.91789291,5810964,0.099,30.762382,28.98294,1253566,0.0214,29.759815,28.487392,641165
2021,Q3,Raleigh-Durham,O,21009279,2356451,0.112162393,23.33694706,28.91789291,2066499,0.0352,23.414166,28.98294,289952,0.0049,22.644951,28.487392,170391
2021,Q3,Salt Lake City,A,20611852,3038232,0.147402184,28.42680608,25.09624281,2532929,0.0555,29.770963,26.247426,505303,0.0111,22.921987,20.624887,135562
2021,Q3,Salt Lake City,O,25009745,3394533,0.135728413,22.57067211,25.09624281,2700861,0.0592,23.524976,26.247426,693672,0.0152,19.006087,20.624887,100200
2021,Q3,San Diego,A,30946153,6810518,0.220076402,41.57759568,37.31983041,5735975,0.0896,42.541231,37.836167,1074543,0.0168,35.655171,33.001866,978427
2021,Q3,San Diego,O,33047506,5979486,0.180936074,32.67163839,37.31983041,5426741,0.0848,33.082701,37.836167,552745,0.0086,27.2632,33.001866,606226
2021,Q3,San Francisco,A,52861463,12572661,0.237841715,75.98389396,72.79152817,7420053,0.0889,80.687346,75.816792,5152608,0.0617,69.101425,67.189413,1031280
2021,Q3,San Francisco,O,30628738,9163553,0.29918154,67.49700798,72.79152817,6201738,0.0743,69.341629,75.816792,2961815,0.0355,62.217803,67.189413,845433
2021,Q3,Seattle,A,63186911,12194682,0.192993799,47.96338942,39.79983645,8849439,0.0767,48.920525,39.841013,3345243,0.029,45.16339,39.60432,909764
2021,Q3,Seattle,O,52122565,10017555,0.192192288,30.53444207,39.79983645,7876481,0.0683,30.653018,39.841013,2141074,0.0186,29.91125,39.60432,583420
2021,Q3,South Bay,A,35510051,7145215,0.201216692,60.90752333,55.61767702,5599626,0.0649,62.933763,58.12507,1545589,0.0179,51.347402,46.167658,223324
2021,Q3,South Bay,O,50835270,10502971,0.206607952,51.77749361,55.61767702,7423013,0.086,54.360015,58.12507,3079958,0.0357,43.368958,46.167658,659937
2021,Q3,South Florida,A,53673005,12733416,0.237240602,42.22910313,38.10131317,11100912,0.1057,44.185205,39.370104,1632504,0.0155,33.008674,31.183998,982739
2021,Q3,South Florida,O,51380215,8550781,0.166421666,31.85980471,38.10131317,7710140,0.0734,32.010336,39.370104,840641,0.008,26.834074,31.183998,686224
2021,Q3,Suburban Maryland,A,40182730,9583426,0.23849614,30.86422976,29.83879451,8388959,0.1355,31.410431,30.153188,1194467,0.0193,25.707897,25.671551,394597
2021,Q3,Suburban Maryland,O,21724704,3589911,0.165245566,27.06481068,29.83879451,3341142,0.054,27.231666,30.153188,248769,0.004,25.494962,25.671551,113432
2021,Q3,Tampa,A,23747338,5195555,0.218784733,32.05637553,27.28487406,3900597,0.0743,32.235128,27.452161,1294958,0.0247,26.70963,22.816513,589652
2021,Q3,Tampa,O,28752456,5027688,0.174861167,23.47261378,27.28487406,4464295,0.085,23.604019,27.452161,563393,0.0107,20.240993,22.816513,696210
2021,Q3,US National,A,2104143484,491760833,0.233710694,43.41994247,39.50599621,NA,NA,NA,NA,NA,NA,NA,NA,33092299
2021,Q3,US National,O,1545973585,321552228,0.207999529,33.36121717,39.50599621,NA,NA,NA,NA,NA,NA,NA,NA,21346848
2021,Q3,Washington DC,A,80028240,15863733,0.198226688,59.66818076,55.86742711,13991720,0.1124,61.411908,57.309967,1872013,0.015,44.8808,43.062813,2129364
2021,Q3,Washington DC,O,44492377,9850622,0.221400219,49.95715038,55.86742711,8680002,0.0697,50.989182,57.309967,1170620,0.0094,40.164631,43.062813,983410
2021,Q4,Atlanta,A,108820580,31398976,0.288538951,32.79280138,30.23921916,27359887,0.157,33.689128,30.778812,4039089,0.0232,25.613474,24.766808,1950946
2021,Q4,Atlanta,O,65405859,14065492,0.215049419,23.74430202,30.23921916,12857250,0.0738,23.885857,30.778812,1208242,0.0069,21.822032,24.766808,449317
2021,Q4,Austin,A,42113862,9147431,0.217207128,50.5698632,44.44760119,7254681,0.1028,50.990476,44.553622,1892750,0.0268,48.136792,43.826438,2291303
2021,Q4,Austin,O,28449618,5490888,0.193003927,35.54138892,44.44760119,4801237,0.068,35.96674,44.553622,689651,0.0098,31.848742,43.826438,363763
2021,Q4,Baltimore,A,42019702,8024768,0.190976319,26.41239435,24.47440937,6955410,0.0846,26.606957,24.504528,1069358,0.013,24.952278,24.149053,344541
2021,Q4,Baltimore,O,40161600,5847385,0.145596415,21.24816985,24.47440937,5463193,0.0665,21.325375,24.504528,384192,0.0047,18.749927,24.149053,380674
2021,Q4,Boston,A,142251546,24089729,0.169345991,50.11393128,40.00788937,18773224,0.0728,51.172841,38.868673,5316505,0.0206,40.652398,38.752758,2098289
2021,Q4,Boston,O,115517911,16938381,0.146629911,22.8310025,40.00788937,14539067,0.0564,22.1306,38.868673,2399314,0.0093,30.463308,38.752758,966560
2021,Q4,Charlotte,A,38385622,6872973,0.179050713,33.42175479,30.47307376,5545341,0.0847,34.40944,31.388907,1327632,0.0203,28.624546,26.630353,301776
2021,Q4,Charlotte,O,27066071,4007090,0.148048455,25.41085155,30.47307376,3036481,0.0464,25.805977,31.388907,970609,0.0148,24.086252,26.630353,249092
2021,Q4,Chicago Suburbs,A,53252685,17778875,0.333858753,27.44096837,24.25227926,14685092,0.1474,28.086359,24.718796,3093783,0.0311,20.135667,18.924543,615525
2021,Q4,Chicago Suburbs,O,46374363,13625034,0.293805308,20.32694437,24.25227926,12301581,0.1235,20.593781,24.718796,1323453,0.0133,16.674373,18.924543,502008
2021,Q4,Dallas-Ft. Worth,A,124370947,35230771,0.283271711,28.08348129,25.53898353,29601938,0.1418,28.818271,25.978429,5628833,0.027,23.297788,22.159391,1870225
2021,Q4,Dallas-Ft. Worth,O,84428909,23807155,0.281978712,21.52049418,25.53898353,20652202,0.0989,21.644659,25.978429,3154953,0.0151,20.083838,22.159391,1347136
2021,Q4,Denver-Boulder,A,56422802,14524895,0.257429523,35.2285549,31.58999968,11893895,0.1043,36.264408,32.097869,2631000,0.0231,28.673826,27.745382,1087914
2021,Q4,Denver-Boulder,O,57590501,13319306,0.231276092,27.51370466,31.58999968,11623514,0.1019,27.63112,32.097869,1695792,0.0149,26.332658,27.745382,1109467
2021,Q4,Detroit,A,35807938,8024495,0.224098215,21.8221719,20.59970894,6942144,0.0824,22.094465,20.48907,1082351,0.0129,18.857045,18.325291,328819
2021,Q4,Detroit,O,48407144,10258675,0.211924814,19.53811779,20.59970894,9402453,0.1116,19.205092,20.48907,856222,0.0102,17.683819,18.325291,381870
2021,Q4,Downtown Chicago,A,74156458,13504442,0.18210743,46.16094454,40.49648718,10881926,0.0734,48.104525,41.399925,2622516,0.0177,31.625446,29.720102,1583132
2021,Q4,Downtown Chicago,O,74198358,20261343,0.273069965,36.91843232,40.49648718,17025628,0.1148,37.71819,41.399925,3235715,0.0218,27.729388,29.720102,1072007
2021,Q4,Houston,A,115010792,37759127,0.328309425,33.86086669,29.16003879,31870243,0.1644,34.263335,29.611593,5888884,0.0304,27.647523,24.400802,1571721
2021,Q4,Houston,O,78805769,21600254,0.274094832,21.31948167,29.16003879,20149877,0.104,21.766141,29.611593,1450377,0.0075,16.411848,24.400802,760377
2021,Q4,Los Angeles,A,148564659,36987314,0.248964419,49.3198754,46.5839749,31530696,0.1437,50.988779,47.995063,5456618,0.0249,39.541213,38.169754,2694805
2021,Q4,Los Angeles,O,70824601,16114870,0.227532097,40.26715895,46.5839749,13741150,0.0626,41.031155,47.995063,2373720,0.0108,34.950963,38.169754,876671
2021,Q4,Nashville,A,21790437,4315786,0.198058717,33.05510841,30.57388504,3198203,0.0727,34.069579,31.16366,1117583,0.0254,26.309549,26.467345,250038
2021,Q4,Nashville,O,22190356,4261678,0.192050907,27.90758651,30.57388504,3685910,0.0838,28.14981,31.16366,575768,0.0131,26.730407,26.467345,147872
2021,Q4,Manhattan,A,268015917,50507125,0.188448229,85.37979916,75.99868169,39500090,0.0842,91.560214,80.726036,11007035,0.0235,62.919307,58.787246,6123414
2021,Q4,Manhattan,O,201352950,36707193,0.182302733,60.80190234,75.99868169,28259633,0.0602,63.179366,80.726036,8447560,0.018,52.021742,58.787246,3184573
2021,Q4,Northern New Jersey,A,115114093,32812600,0.28504416,30.79132291,29.77171495,25430228,0.1701,31.13602,29.932736,7382372,0.0494,27.839141,28.170444,1782998
2021,Q4,Northern New Jersey,O,34372301,6394692,0.186042011,24.9473418,29.77171495,5636876,0.0377,24.603921,29.932736,757816,0.0051,31.867778,28.170444,350098
2021,Q4,Northern Virginia,A,103371740,26835969,0.259606436,36.73025452,35.25109587,23321465,0.152,37.410397,35.804003,3514504,0.0229,30.195484,29.553228,1617129
2021,Q4,Northern Virginia,O,50027643,10353231,0.206950206,31.3657634,35.25109587,9399490,0.0613,31.813213,35.804003,953741,0.0062,27.097036,29.553228,648911
2021,Q4,Orange County (CA),A,45130782,10720768,0.237548908,37.4980023,35.12732765,9324403,0.1085,38.739731,35.982082,1396365,0.0163,29.243599,28.949972,1000246
2021,Q4,Orange County (CA),O,40785418,6961611,0.170688725,31.3124787,35.12732765,6170516,0.0718,31.687026,35.982082,791095,0.0092,28.378339,28.949972,901531
2021,Q4,Philadelphia,A,87371586,18605528,0.212947124,30.8592348,29.41560868,14629362,0.1099,32.124356,30.01811,3976166,0.0299,25.332143,25.254845,1295346
2021,Q4,Philadelphia,O,45754371,9242941,0.202012197,26.54913254,29.41560868,8110453,0.0609,26.623257,30.01811,1132488,0.0085,24.931082,25.254845,583184
2021,Q4,Phoenix,A,48786990,12604099,0.258349593,31.12640831,28.19302019,10105509,0.0967,32.42921,28.99819,2498590,0.0239,25.647703,24.064144,504059
2021,Q4,Phoenix,O,55667143,12172398,0.21884444,25.05037832,28.19302019,10230238,0.0979,25.576125,28.99819,1942160,0.0186,21.625452,24.064144,735710
2021,Q4,Raleigh-Durham,A,37635765,7467015,0.198402105,30.71689764,29.23268243,5952934,0.1029,31.23792,29.629543,1514081,0.0262,28.329767,27.293496,357428
2021,Q4,Raleigh-Durham,O,20224624,2270378,0.112258107,23.7610632,29.23268243,1946687,0.0336,23.998399,29.629543,323691,0.0056,22.2494,27.293496,202055
2021,Q4,Salt Lake City,A,20611852,2916842,0.141512854,28.35498436,25.15264041,2327102,0.051,29.754532,26.174109,589740,0.0129,23.418408,21.285959,195859
2021,Q4,Salt Lake City,O,25009745,3612741,0.144453332,22.72491134,25.15264041,2934435,0.0643,23.524736,26.174109,678306,0.0149,19.427182,21.285959,158638
2021,Q4,San Diego,A,30946153,6301269,0.203620431,42.71275286,37.91293931,5389811,0.0842,43.856113,38.552236,911458,0.0142,35.673089,33.00046,970792
2021,Q4,San Diego,O,33047506,5738927,0.173656887,32.59049904,37.91293931,5172181,0.0808,33.004988,38.552236,566746,0.0089,28.289782,33.00046,600922
2021,Q4,San Francisco,A,53368319,12192716,0.228463557,75.9233323,72.54025583,7663297,0.091,80.228207,75.235721,4529419,0.0538,69.626005,67.425977,1178736
2021,Q4,San Francisco,O,30805504,9675600,0.314086729,67.13056292,72.54025583,6116323,0.0727,68.932159,75.235721,3559277,0.0423,61.660854,67.425977,623442
2021,Q4,Seattle,A,63533911,12077922,0.190101976,46.76825122,39.7121911,8780232,0.0758,49.133555,40.266837,3297690,0.0285,41.041827,37.823595,990310
2021,Q4,Seattle,O,52250031,10274235,0.19663596,31.27337417,39.7121911,8099620,0.07,31.379682,40.266837,2174615,0.0188,30.667999,37.823595,753892
2021,Q4,South Bay,A,35510051,7127211,0.200709681,60.96135821,56.05121555,5828663,0.0679,63.901973,58.824327,1298548,0.0151,43.303409,43.757958,975125
2021,Q4,South Bay,O,50384832,10362422,0.205665507,52.31929231,56.05121555,7558071,0.088,54.607518,58.824327,2804351,0.0326,43.986872,43.757958,1016757
2021,Q4,South Florida,A,54860522,12808436,0.233472733,44.42769488,39.80623961,11516971,0.1084,44.736731,40.055229,1291465,0.0122,35.772463,32.027612,1317530
2021,Q4,South Florida,O,51419100,8131621,0.158143978,32.25433809,39.80623961,7273669,0.0684,32.447016,40.055229,857952,0.0081,26.194878,32.027612,820880
2021,Q4,Suburban Maryland,A,40916731,9695398,0.236954365,31.55171279,30.54868723,8644169,0.138,32.215312,30.977127,1051229,0.0168,24.461803,24.64899,431635
2021,Q4,Suburban Maryland,O,21724704,3580222,0.164799576,27.71865999,30.54868723,3306688,0.0528,27.91648,30.977127,273534,0.0044,25.356634,24.64899,121284
2021,Q4,Tampa,A,23983427,5334661,0.22243114,31.77065986,27.41886574,4000869,0.0758,31.970176,27.577726,1333792,0.0253,25.498868,22.895882,628352
2021,Q4,Tampa,O,28774460,5216441,0.18128719,23.83797518,27.41886574,4480265,0.0849,23.942193,27.577726,736176,0.014,21.085658,22.895882,383875
2021,Q4,US National,A,2112488109,491382113,0.232608227,43.63425082,39.7956652,NA,NA,NA,NA,NA,NA,NA,NA,38812374
2021,Q4,US National,O,1545611769,320353604,0.207272697,33.60865655,39.7956652,NA,NA,NA,NA,NA,NA,NA,NA,20776962
2021,Q4,Washington DC,A,80362240,15714972,0.195551692,58.77537243,55.21570897,13744441,0.11,60.531336,56.753359,1970531,0.0158,46.479054,44.400082,2454381
2021,Q4,Washington DC,O,44590377,10061400,0.225640613,49.64239149,55.21570897,8752321,0.07,50.831225,56.753359,1309079,0.0105,41.25661,44.400082,1084396
2022,Q1,Atlanta,A,108820580,31901849,0.293160071,33.34794779,30.69725085,27543968,0.1578,34.099815,31.234569,4357881,0.025,26.61961,25.495909,1260591
2022,Q1,Atlanta,O,65710838,12964794,0.197300695,23.42966256,30.69725085,11699695,0.067,24.05545,31.234569,1265099,0.0072,21.503377,25.495909,528630
2022,Q1,Austin,A,42385676,8731830,0.206008983,51.52333868,45.54607864,7080186,0.1002,51.636368,45.531868,1651644,0.0234,50.255733,45.637344,1582592
2022,Q1,Austin,O,28300790,5208198,0.184030128,36.72055803,45.54607864,4605933,0.0652,37.062781,45.531868,602265,0.0085,34.099896,45.637344,397780
2022,Q1,Baltimore,A,42019702,8402190,0.199958343,26.65166289,24.67312802,7297450,0.0885,26.772319,24.675172,1104740,0.0134,25.653305,24.649701,482890
2022,Q1,Baltimore,O,40429417,6083642,0.15047563,21.39443833,24.67312802,5761585,0.0699,21.495614,24.675172,322057,0.0039,17.610065,24.649701,267223
2022,Q1,Boston,A,144598591,22826092,0.157858329,50.24656391,38.86171719,17513072,0.0671,51.800457,38.034115,5313020,0.0204,41.229907,39.124107,2458924
2022,Q1,Boston,O,116285336,16709291,0.143692159,21.8366219,38.86171719,14414885,0.0553,21.308206,38.034115,2294406,0.0088,29.235215,39.124107,1005454
2022,Q1,Charlotte,A,39205033,8259313,0.210669712,34.22005499,31.45224848,6734785,0.1022,35.465328,32.729052,1524528,0.0231,28.718958,26.62017,659002
2022,Q1,Charlotte,O,26722869,4006212,0.149916987,25.74606511,31.45224848,2967167,0.045,26.518336,32.729052,1039045,0.0158,23.540746,26.62017,248538
2022,Q1,Chicago Suburbs,A,53252685,17820946,0.334648779,28.68430645,25.46032648,14901679,0.1496,29.359439,25.923987,2919267,0.0293,20.100015,19.640306,1012695
2022,Q1,Chicago Suburbs,O,46374363,13376588,0.288447908,21.3054245,25.46032648,12142845,0.1219,21.527249,25.923987,1233743,0.0124,18.698446,19.640306,363725
2022,Q1,Dallas-Ft. Worth,A,125384099,38711708,0.308744955,29.17122836,26.50281377,33699345,0.1601,29.563332,26.8516,5012363,0.0238,25.694137,23.122141,1557741
2022,Q1,Dallas-Ft. Worth,O,85039821,24130083,0.283750397,21.86899045,26.50281377,20458172,0.0972,22.128582,26.8516,3671911,0.0175,19.416856,23.122141,1080238
2022,Q1,Denver-Boulder,A,56877524,14550280,0.255817746,36.25683091,32.54559868,11917756,0.104,37.289734,33.084608,2632524,0.023,29.099874,28.074617,1330573
2022,Q1,Denver-Boulder,O,57703188,13072231,0.226542613,28.39725958,32.54559868,11506809,0.1004,28.569269,33.084608,1565422,0.0137,26.513969,28.074617,762458
2022,Q1,Detroit,A,35807938,8058022,0.225034516,21.79501862,20.74297552,6933639,0.0824,22.076264,20.689204,1124383,0.0134,18.98805,18.211227,182051
2022,Q1,Detroit,O,48318968,10439966,0.216063514,19.85843359,20.74297552,9523042,0.1132,19.613553,20.689204,916924,0.0109,17.320724,18.211227,353341
2022,Q1,Downtown Chicago,A,74156458,14506250,0.195616813,48.97674897,42.4394696,11933929,0.0804,50.934553,43.4512,2572321,0.0173,30.722521,29.011652,1084976
2022,Q1,Downtown Chicago,O,74198358,20737303,0.279484662,38.21128066,42.4394696,17563748,0.1184,39.123802,43.4512,3173555,0.0214,27.399252,29.011652,803716
2022,Q1,Houston,A,115010792,37895874,0.329498418,33.98076837,29.38306718,32094702,0.1656,34.350147,29.839601,5801172,0.0299,27.032705,24.022671,1319318
2022,Q1,Houston,O,78853847,20806480,0.263861318,21.55956277,29.38306718,19414667,0.1001,21.940874,29.839601,1391813,0.0072,17.521518,24.022671,923091
2022,Q1,Los Angeles,A,149026468,38891878,0.260972957,49.13597298,46.56291314,32077501,0.1454,51.292547,48.185735,6814377,0.0309,38.421862,37.814182,2651351
2022,Q1,Los Angeles,O,71534222,16678091,0.233148422,40.57584641,46.56291314,14429240,0.0654,41.216435,48.185735,2248851,0.0102,36.00999,37.814182,845893
2022,Q1,Nashville,A,22070207,4478951,0.202941051,33.54890558,30.77897411,3266239,0.0736,34.423678,31.362013,1212712,0.0273,26.548436,26.59477,261150
2022,Q1,Nashville,O,22289230,4499880,0.201885844,28.0556242,30.77897411,3816272,0.086,28.333289,31.362013,683608,0.0154,26.644193,26.59477,210647
2022,Q1,Manhattan,A,268303851,52694211,0.19639752,86.99263961,77.30740689,40928989,0.0869,94.224383,82.769759,11765222,0.025,62.990344,58.642743,4177093
2022,Q1,Manhattan,O,202517123,37129764,0.183341356,61.11595378,77.30740689,28639346,0.0608,63.940167,82.769759,8490418,0.018,50.87159,58.642743,3576615
2022,Q1,Northern New Jersey,A,115419126,32485530,0.281457078,30.43365093,29.62297951,25490228,0.1705,30.79608,29.824821,6995302,0.0468,27.347197,27.701579,1857167
2022,Q1,Northern New Jersey,O,34061541,5654202,0.165999595,25.41576233,29.62297951,4859802,0.0325,25.06463,29.824821,794400,0.0053,31.383124,27.701579,268808
2022,Q1,Northern Virginia,A,103371740,27957937,0.270460157,36.68109606,35.30038352,23786292,0.1545,37.207551,35.731458,4171645,0.0271,32.540218,31.486856,1301651
2022,Q1,Northern Virginia,O,50538503,10577173,0.209289401,31.47291008,35.30038352,9713553,0.0631,31.948859,35.731458,863620,0.0056,25.949215,31.486856,362559
2022,Q1,Orange County (CA),A,45245226,10790103,0.238480475,37.22025764,34.79182078,9203725,0.1069,38.680788,36.102388,1586378,0.0184,28.732539,27.768562,902129
2022,Q1,Orange County (CA),O,40865922,6972402,0.170616535,30.96569044,34.79182078,5760606,0.0669,31.92764,36.102388,1211796,0.0141,26.482892,27.768562,713499
2022,Q1,Philadelphia,A,87371586,19115008,0.218778311,31.4694164,29.7886648,15017151,0.1128,32.521841,30.305216,4097857,0.0308,26.808443,26.386631,1102301
2022,Q1,Philadelphia,O,45754371,9761154,0.213338175,26.61844115,29.7886648,8470015,0.0636,26.836756,30.305216,1291139,0.0097,24.620003,26.386631,420625
2022,Q1,Phoenix,A,48856990,13207393,0.270327603,31.34013862,28.26669001,10376068,0.0991,32.601387,29.202937,2831325,0.027,25.91348,23.99497,653139
2022,Q1,Phoenix,O,55850182,12489868,0.223815617,24.83053334,28.26669001,9961742,0.0951,25.488893,29.202937,2528126,0.0241,21.634177,23.99497,999374
2022,Q1,Raleigh-Durham,A,37687062,7745951,0.205533427,30.5590938,28.86809383,6050885,0.1043,31.50316,29.779981,1695066,0.0292,27.082514,25.481835,382684
2022,Q1,Raleigh-Durham,O,20318888,2613370,0.128617767,23.77647765,28.86809383,2058479,0.0355,24.628272,29.779981,554891,0.0096,20.531976,25.481835,151967
2022,Q1,Salt Lake City,A,20611852,3022858,0.146656302,28.30934484,25.41104688,2388023,0.0523,29.835003,26.18784,634835,0.0139,23.321217,22.228348,275162
